"8:56 AM",91,55.9,30,29.86,10,"SSW",4.6,0,0,"","Scattered Clouds",200,2011-08-02
"9:56 AM",93.2,55.4,28,29.95,10,"Calm",0,0,0,"","Scattered Clouds",0,2011-08-02
"10:56 AM",96.1,55.9,26,29.94,10,"SSE",4.6,0,0,"","Scattered Clouds",150,2011-08-02
"11:56 AM",98.6,53.6,22,29.92,10,"Calm",0,0,0,"","Scattered Clouds",0,2011-08-02
"12:56 PM",100,51.1,19,29.9,10,"Calm",0,0,0,"","Scattered Clouds",0,2011-08-02
"1:56 PM",104,46.9,15,29.86,10,"South",13.8,19.6,0,"","Scattered Clouds",170,2011-08-02
"2:56 PM",104,45,14,29.83,10,"SSW",6.9,19.6,0,"","Scattered Clouds",210,2011-08-02
"3:56 PM",104,46,14,29.82,10,"WSW",13.8,19.6,0,"Thunderstorm","Thunderstorm",240,2011-08-02
"4:42 PM",98.6,50,19,29.83,10,"ESE",13.8,23,0,"","Mostly Cloudy",120,2011-08-02
"4:56 PM",99,51.1,20,29.82,10,"SE",11.5,18.4,0,"","Mostly Cloudy",130,2011-08-02
"5:56 PM",102,48,16,29.8,10,"SE",3.5,0,0,"","Mostly Cloudy",140,2011-08-03
"6:56 PM",100.9,44.1,14,29.8,10,"WSW",13.8,0,0,"","Mostly Cloudy",240,2011-08-03
"7:56 PM",99,46,16,29.81,10,"SW",11.5,0,0,"","Mostly Cloudy",220,2011-08-03
"8:25 PM",98.6,46.4,17,29.81,10,"SW",10.4,0,0,"Thunderstorm","Thunderstorm",220,2011-08-03
"8:56 PM",98.6,46.4,17,29.82,10,"SW",12.7,0,0,"","Mostly Cloudy",220,2011-08-03
"9:56 PM",96.1,46.9,19,29.73,10,"South",10.4,0,0,"","Mostly Cloudy",180,2011-08-03
"10:56 PM",95,46.9,19,29.72,10,"SSW",11.5,0,0,"","Mostly Cloudy",210,2011-08-03
"11:56 PM",93,50,23,29.73,10,"SSW",9.2,0,0,"","Mostly Cloudy",200,2011-08-03
"12:56 AM",91.9,52,26,29.72,10,"SSW",12.7,0,0,"","Overcast",200,2011-08-03
"1:56 AM",91,51.1,25,29.71,10,"South",13.8,0,0,"","Mostly Cloudy",190,2011-08-03
"2:56 AM",91,50,24,29.7,10,"SSW",12.7,0,0,"","Mostly Cloudy",200,2011-08-03
"3:56 AM",89.1,53.1,29,29.71,10,"South",12.7,0,0,"","Mostly Cloudy",190,2011-08-03
"4:56 AM",89.1,53.1,29,29.72,10,"South",12.7,0,0,"","Mostly Cloudy",190,2011-08-03
"5:56 AM",89.1,53.1,29,29.73,10,"South",10.4,0,0,"","Mostly Cloudy",190,2011-08-03
"6:56 AM",89.1,53.1,29,29.74,10,"South",10.4,0,0,"","Mostly Cloudy",190,2011-08-03
"7:56 AM",91.4,51.8,26,29.85,10,"South",9.2,0,0,"","Scattered Clouds",190,2011-08-03
"8:56 AM",95,48.9,21,29.75,10,"SSW",4.6,0,0,"","Scattered Clouds",200,2011-08-03
"9:56 AM",99,48,18,29.74,10,"SW",3.5,0,0,"","Scattered Clouds",220,2011-08-03
"10:56 AM",100,46.9,16,29.73,10,"SSW",9.2,0,0,"","Scattered Clouds",210,2011-08-03
"11:56 AM",102.2,46.4,15,29.82,10,"SSW",15,23,0,"","Scattered Clouds",200,2011-08-03
"12:56 PM",105.1,44.1,13,29.69,10,"SSW",20.7,29.9,0,"","Scattered Clouds",210,2011-08-03
"1:06 PM",105.8,44.6,13,29.78,10,"SW",18.4,34.5,0,"","Scattered Clouds",220,2011-08-03
"1:56 PM",105.1,42.1,12,29.67,10,"SSW",17.3,28.8,0,"","Scattered Clouds",200,2011-08-03
"2:56 PM",107.1,42.1,11,29.64,10,"SW",18.4,26.5,0,"","Scattered Clouds",230,2011-08-03
"3:56 PM",106,39.9,11,29.62,10,"SW",15,29.9,0,"","Scattered Clouds",220,2011-08-03
"4:56 PM",106,37.9,10,29.6,10,"WSW",15,26.5,0,"","Scattered Clouds",240,2011-08-03
"5:56 PM",105.1,33.1,8,29.59,10,"SW",17.3,24.2,0,"","Partly Cloudy",220,2011-08-04
"6:56 PM",102.9,28.9,7,29.59,10,"SW",16.1,0,0,"","Partly Cloudy",220,2011-08-04
"7:56 PM",100.4,30.2,9,29.71,10,"SW",15,0,0,"","Partly Cloudy",220,2011-08-04
"8:56 PM",99,23,7,29.63,10,"SW",12.7,0,0,"","Clear",230,2011-08-04
"9:56 PM",97,19.9,6,29.65,10,"SW",10.4,0,0,"","Clear",230,2011-08-04
"10:56 PM",95,23,8,29.65,10,"SW",13.8,0,0,"","Clear",220,2011-08-04
"11:56 PM",93,25,9,29.67,10,"SW",15,0,0,"","Clear",220,2011-08-04
"12:56 AM",90,27,10,29.67,10,"South",6.9,0,0,"","Partly Cloudy",180,2011-08-04
"1:56 AM",91,26.1,10,29.67,10,"South",12.7,0,0,"","Clear",190,2011-08-04
"2:56 AM",89.1,24.1,9,29.66,10,"South",13.8,0,0,"","Clear",190,2011-08-04
"3:56 AM",87.1,26.1,11,29.68,10,"South",13.8,0,0,"","Partly Cloudy",170,2011-08-04
"4:56 AM",86,23,10,29.68,10,"SSE",9.2,0,0,"","Partly Cloudy",160,2011-08-04
"5:56 AM",87.1,19.9,8,29.7,10,"South",18.4,26.5,0,"","Partly Cloudy",190,2011-08-04
"6:56 AM",87.1,19.9,8,29.73,10,"SSW",17.3,26.5,0,"","Clear",200,2011-08-04
"7:56 AM",88,26.1,11,29.74,10,"South",16.1,27.6,0,"","Clear",190,2011-08-04
"8:56 AM",91.9,18,7,29.75,10,"South",16.1,23,0,"","Clear",180,2011-08-04
"9:56 AM",95,5,4,29.75,10,"South",15,23,0,"","Clear",190,2011-08-04
"10:56 AM",99,10,4,29.74,10,"South",18.4,24.2,0,"","Clear",180,2011-08-04
"11:56 AM",100.4,15.8,5,29.82,10,"South",15,25.3,0,"","Clear",190,2011-08-04
"12:56 PM",104,18,5,29.7,10,"SSW",18.4,31.1,0,"","Clear",200,2011-08-04
"1:56 PM",104,18,5,29.69,10,"SSW",15,26.5,0,"","Partly Cloudy",210,2011-08-04
"2:56 PM",105.1,10,4,29.67,10,"South",19.6,28.8,0,"","Partly Cloudy",190,2011-08-04
"3:56 PM",106,12,4,29.65,10,"WSW",20.7,29.9,0,"","Partly Cloudy",240,2011-08-04
"4:56 PM",105.1,12,4,29.64,10,"SW",17.3,26.5,0,"","Clear",230,2011-08-04
"5:56 PM",102.9,10,4,29.64,10,"SW",15,20.7,0,"","Clear",220,2011-08-05
"6:56 PM",100,6.1,4,29.64,10,"WSW",19.6,28.8,0,"","Clear",240,2011-08-05
"7:56 PM",98.1,6.1,4,29.65,10,"SW",13.8,0,0,"","Clear",230,2011-08-05
"8:56 PM",96.1,7,4,29.66,10,"SSW",9.2,0,0,"","Clear",210,2011-08-05
"9:56 PM",91.9,12,5,29.68,10,"South",10.4,0,0,"","Clear",190,2011-08-05
"10:56 PM",91.9,3.9,4,29.68,10,"SW",13.8,0,0,"","Clear",220,2011-08-05
"11:56 PM",90,3,4,29.69,10,"SSW",15,0,0,"","Clear",200,2011-08-05
"12:56 AM",86,9,5,29.7,10,"South",16.1,0,0,"","Clear",190,2011-08-05
"1:56 AM",84.9,15.1,7,29.69,10,"South",19.6,23,0,"","Clear",190,2011-08-05
"2:56 AM",84,21,10,29.7,10,"South",9.2,0,0,"","Clear",190,2011-08-05
"3:56 AM",82.9,25,12,29.7,10,"SSW",15,0,0,"","Clear",200,2011-08-05
"4:56 AM",82.9,26.1,13,29.71,10,"SSW",18.4,0,0,"","Clear",200,2011-08-05
"5:56 AM",80.1,26.1,14,29.73,10,"SSW",12.7,0,0,"","Clear",200,2011-08-05
"6:56 AM",80.1,28,15,29.75,10,"South",4.6,0,0,"","Clear",180,2011-08-05
"7:56 AM",84,28,13,29.76,10,"South",9.2,0,0,"","Clear",190,2011-08-05
"8:56 AM",88,28,12,29.77,10,"South",20.7,26.5,0,"","Clear",190,2011-08-05
"9:56 AM",91,24.1,9,29.77,10,"South",15,0,0,"","Clear",190,2011-08-05
"10:56 AM",95,16,6,29.76,10,"South",16.1,0,0,"","Clear",190,2011-08-05
"11:56 AM",98.1,12,4,29.75,10,"South",17.3,24.2,0,"","Clear",190,2011-08-05
"12:56 PM",98.6,6.8,4,29.83,10,"South",21.9,28.8,0,"","Clear",180,2011-08-05
"1:56 PM",102.9,9,4,29.72,10,"SSW",16.1,23,0,"","Clear",210,2011-08-05
"2:56 PM",102,10,4,29.71,10,"South",18.4,23,0,"","Clear",190,2011-08-05
"3:56 PM",102,6.1,4,29.69,10,"South",13.8,21.9,0,"","Clear",190,2011-08-05
"4:56 PM",102.9,3,4,29.68,10,"SSW",15,26.5,0,"","Clear",200,2011-08-05
"5:56 PM",100.4,5,4,29.76,10,"SSW",12.7,24.2,0,"","Clear",210,2011-08-06
"6:56 PM",99,9,4,29.67,10,"SW",15,21.9,0,"","Clear",230,2011-08-06
"7:56 PM",97,12,4,29.67,10,"SW",17.3,0,0,"","Clear",230,2011-08-06
"8:56 PM",93.9,15.1,6,29.69,10,"SSW",12.7,0,0,"","Clear",210,2011-08-06
"9:56 PM",91.9,12.9,5,29.69,10,"SSW",12.7,0,0,"","Clear",210,2011-08-06
"10:56 PM",89.1,14,6,29.7,10,"South",8.1,0,0,"","Clear",190,2011-08-06
"11:56 PM",84.9,16,8,29.7,10,"SSW",9.2,0,0,"","Clear",210,2011-08-06
"12:56 AM",86,18,8,29.71,10,"South",12.7,0,0,"","Clear",190,2011-08-06
"1:56 AM",84.9,21.9,10,29.71,10,"SSW",13.8,0,0,"","Clear",200,2011-08-06
"2:56 AM",82.9,25,12,29.72,10,"SSW",9.2,0,0,"","Clear",200,2011-08-06
"3:56 AM",81,27,14,29.73,10,"SSW",5.8,0,0,"","Clear",200,2011-08-06
"4:56 AM",78.1,28.9,17,29.74,10,"SSE",4.6,0,0,"","Clear",150,2011-08-06
"5:56 AM",78.1,30,17,29.76,10,"SSW",11.5,0,0,"","Clear",200,2011-08-06
"6:56 AM",78.8,30.2,17,29.87,10,"SSW",8.1,0,0,"","Clear",200,2011-08-06
"7:56 AM",82.9,32,16,29.79,10,"SSW",8.1,0,0,"","Clear",200,2011-08-06
"8:56 AM",87.1,30,13,29.81,10,"Calm",0,0,0,"","Clear",0,2011-08-06
"9:56 AM",91,32,12,29.81,10,"South",8.1,0,0,"","Clear",180,2011-08-06
"10:56 AM",93.2,28.4,10,29.9,10,"South",15,0,0,"","Clear",180,2011-08-06
"11:56 AM",97,21,6,29.8,10,"SSW",13.8,0,0,"","Clear",200,2011-08-06
"12:56 PM",99,19,6,29.77,10,"South",12.7,19.6,0,"","Clear",180,2011-08-06
"1:56 PM",100,15.1,5,29.75,10,"South",15,25.3,0,"","Clear",180,2011-08-06
"2:56 PM",102,18,5,29.73,10,"SW",16.1,25.3,0,"","Clear",230,2011-08-06
"3:56 PM",102.9,16,4,29.7,10,"South",9.2,23,0,"","Clear",180,2011-08-06
"4:56 PM",102.9,17.1,5,29.69,10,"SW",16.1,0,0,"","Clear",220,2011-08-06
"5:56 PM",102,12,4,29.68,10,"WSW",13.8,21.9,0,"","Clear",250,2011-08-07
"6:56 PM",100,14,4,29.68,10,"SW",15,0,0,"","Clear",220,2011-08-07
"7:56 PM",97,14,5,29.69,10,"SW",15,0,0,"","Clear",220,2011-08-07
"8:56 PM",93.9,21,7,29.71,10,"SW",13.8,0,0,"","Clear",220,2011-08-07
"9:56 PM",91.9,23,8,29.73,10,"South",13.8,0,0,"","Clear",190,2011-08-07
"10:56 PM",91,21.9,8,29.73,10,"SSW",15,0,0,"","Clear",200,2011-08-07
"11:56 PM",89.1,23,9,29.73,10,"SSW",13.8,0,0,"","Clear",200,2011-08-07
"12:56 AM",88,19,8,29.73,10,"SW",19.6,0,0,"","Clear",220,2011-08-07
"1:56 AM",87.1,21,9,29.73,10,"SSW",12.7,0,0,"","Clear",200,2011-08-07
"2:56 AM",84,25,12,29.73,10,"SSW",12.7,0,0,"","Clear",200,2011-08-07
"3:56 AM",84,30,14,29.73,10,"SSW",13.8,0,0,"","Clear",200,2011-08-07
"4:56 AM",82.9,30.9,15,29.75,10,"South",11.5,0,0,"","Clear",190,2011-08-07
"5:56 AM",81,32,17,29.77,10,"South",12.7,0,0,"","Clear",190,2011-08-07
"6:56 AM",81,33.1,18,29.78,10,"South",16.1,0,0,"","Clear",190,2011-08-07
"7:56 AM",84,35.1,17,29.81,10,"South",8.1,0,0,"","Clear",170,2011-08-07
"8:56 AM",89.1,35.1,15,29.81,10,"South",11.5,0,0,"","Clear",180,2011-08-07
"9:56 AM",93,28,10,29.81,10,"ESE",6.9,0,0,"","Clear",120,2011-08-07
"10:56 AM",96.8,28.4,9,29.89,10,"South",16.1,20.7,0,"","Clear",190,2011-08-07
"11:56 AM",98.1,24.1,7,29.79,10,"SSW",15,23,0,"","Clear",200,2011-08-07
"12:56 PM",100,21.9,6,29.77,10,"South",17.3,0,0,"","Clear",190,2011-08-07
"1:56 PM",102,21.9,6,29.74,10,"South",15,23,0,"","Clear",190,2011-08-07
"2:56 PM",102.9,18,5,29.72,10,"South",10.4,20.7,0,"","Clear",180,2011-08-07
"3:56 PM",104,5,4,29.69,10,"SSW",10.4,24.2,0,"","Clear",210,2011-08-07
"4:56 PM",104,-2,4,29.67,10,"South",18.4,26.5,0,"","Clear",190,2011-08-07
"5:56 PM",102.9,1,4,29.66,10,"SSW",19.6,24.2,0,"","Clear",200,2011-08-08
"6:56 PM",100.9,9,4,29.66,10,"South",18.4,27.6,0,"","Clear",190,2011-08-08
"7:56 PM",98.1,14,5,29.67,10,"SW",18.4,0,0,"","Clear",220,2011-08-08
"8:56 PM",96.1,16,5,29.69,10,"South",13.8,0,0,"","Clear",190,2011-08-08
"9:56 PM",93,19.9,7,29.71,10,"SSW",12.7,0,0,"","Clear",200,2011-08-08
"10:56 PM",90,21.9,8,29.73,10,"SSW",9.2,0,0,"","Clear",210,2011-08-08
"11:56 PM",90,21.9,8,29.73,10,"SSW",12.7,0,0,"","Clear",200,2011-08-08
"12:56 AM",87.1,24.1,10,29.73,10,"SSW",11.5,0,0,"","Clear",200,2011-08-08
"1:56 AM",86,23,10,29.82,10,"South",11.5,0,0,"","Clear",190,2011-08-08
"2:56 AM",86,23,10,29.72,10,"South",12.7,0,0,"","Clear",190,2011-08-08
"3:56 AM",84.9,27,12,29.72,10,"SSW",13.8,0,0,"","Clear",200,2011-08-08
"4:56 AM",84.9,30,14,29.73,10,"SSW",16.1,0,0,"","Clear",200,2011-08-08
"5:56 AM",84,33.1,16,29.75,10,"South",13.8,0,0,"","Clear",190,2011-08-08
"6:56 AM",82.9,35.1,18,29.77,10,"South",3.5,0,0,"","Clear",180,2011-08-08
"7:56 AM",86,33.8,15,29.88,10,"South",4.6,0,0,"","Clear",180,2011-08-08
"8:56 AM",90,35.1,14,29.8,10,"SSW",3.5,0,0,"","Clear",210,2011-08-08
"9:56 AM",93.9,33.1,12,29.8,10,"East",8.1,0,0,"","Clear",90,2011-08-08
"10:56 AM",97,24.1,7,29.79,10,"South",15,21.9,0,"","Clear",190,2011-08-08
"11:56 AM",100.9,18,5,29.77,10,"South",18.4,26.5,0,"","Clear",190,2011-08-08
"12:56 PM",102,14,4,29.75,10,"South",17.3,25.3,0,"","Clear",180,2011-08-08
"1:56 PM",104,14,4,29.73,10,"South",11.5,20.7,0,"","Clear",180,2011-08-08
"2:56 PM",104,10.4,4,29.8,10,"SSW",15,24.2,0,"","Clear",200,2011-08-08
"3:56 PM",105.1,10,4,29.68,10,"South",12.7,21.9,0,"","Clear",190,2011-08-08
"4:56 PM",106,13.1,4,29.66,10,"SW",16.1,25.3,0,"","Partly Cloudy",220,2011-08-08
"5:56 PM",105.1,10.9,4,29.65,10,"SW",17.3,24.2,0,"","Partly Cloudy",220,2011-08-09
"6:56 PM",102.9,10.9,4,29.65,10,"SSW",15,0,0,"","Partly Cloudy",210,2011-08-09
"7:56 PM",99,13.1,4,29.66,10,"SSW",15,0,0,"","Partly Cloudy",210,2011-08-09
"8:56 PM",97,14,5,29.67,10,"SSW",13.8,0,0,"","Clear",200,2011-08-09
"9:56 PM",93.9,12.9,5,29.68,10,"SSW",16.1,0,0,"","Clear",200,2011-08-09
"10:56 PM",90,16,7,29.68,10,"South",11.5,0,0,"","Clear",190,2011-08-09
"11:56 PM",88,19,8,29.68,10,"South",11.5,0,0,"","Clear",190,2011-08-09
"12:56 AM",87.8,19.4,8,29.77,10,"SSW",17.3,0,0,"","Clear",200,2011-08-09
"1:56 AM",84.9,19.9,9,29.68,10,"SSW",12.7,0,0,"","Clear",200,2011-08-09
"2:56 AM",86,23,10,29.67,10,"SSW",12.7,0,0,"","Clear",200,2011-08-09
"3:56 AM",84.9,24.1,11,29.68,10,"SSW",13.8,0,0,"","Clear",200,2011-08-09
"4:56 AM",82,26.1,13,29.68,10,"SSW",8.1,0,0,"","Clear",210,2011-08-09
"5:56 AM",80.6,26.6,14,29.79,10,"West",4.6,0,0,"","Partly Cloudy",260,2011-08-09
"6:56 AM",82,28,14,29.72,10,"SSW",3.5,0,0,"","Clear",210,2011-08-09
"7:56 AM",86,26.1,11,29.73,10,"SSW",3.5,0,0,"","Clear",200,2011-08-09
"8:56 AM",89.1,21,8,29.73,10,"Calm",0,0,0,"","Clear",0,2011-08-09
"9:56 AM",93,26.1,9,29.73,10,"East",3.5,0,0,"","Partly Cloudy",80,2011-08-09
"10:56 AM",98.1,27,8,29.72,10,"East",5.8,0,0,"","Partly Cloudy",80,2011-08-09
"11:56 AM",102,19.9,5,29.7,10,"South",15,23,0,"","Clear",190,2011-08-09
"12:56 PM",102.9,19,5,29.68,10,"South",13.8,0,0,"","Clear",180,2011-08-09
"1:56 PM",104,17.1,4,29.65,10,"SW",13.8,24.2,0,"","Partly Cloudy",220,2011-08-09
"2:56 PM",106,17.1,4,29.63,10,"South",16.1,0,0,"","Partly Cloudy",190,2011-08-09
"3:56 PM",106,16,4,29.62,10,"SSW",10.4,0,0,"","Partly Cloudy",210,2011-08-09
"4:56 PM",106,18,4,29.6,10,"SW",15,28.8,0,"","Partly Cloudy",220,2011-08-09
"5:56 PM",104,15.1,4,29.6,10,"SW",17.3,25.3,0,"","Partly Cloudy",220,2011-08-10
"6:56 PM",100.9,9,4,29.59,10,"SW",15,25.3,0,"","Clear",230,2011-08-10
"7:56 PM",99,10,4,29.6,10,"SW",15,0,0,"","Clear",220,2011-08-10
"8:56 PM",96.1,8.1,4,29.62,10,"SW",13.8,0,0,"","Clear",220,2011-08-10
"9:56 PM",93.9,10,4,29.63,10,"SSW",12.7,0,0,"","Clear",210,2011-08-10
"10:56 PM",90,14,6,29.64,10,"South",13.8,0,0,"","Clear",190,2011-08-10
"11:56 PM",89.1,15.1,6,29.64,10,"South",10.4,0,0,"","Clear",190,2011-08-10
"12:56 AM",87.1,17.1,8,29.64,10,"SSW",12.7,0,0,"","Clear",200,2011-08-10
"1:56 AM",84.9,19.9,9,29.64,10,"South",10.4,0,0,"","Clear",180,2011-08-10
"2:56 AM",84,26.1,12,29.64,10,"SSW",9.2,0,0,"","Clear",200,2011-08-10
"3:56 AM",82,30,15,29.64,10,"South",9.2,0,0,"","Clear",190,2011-08-10
"4:56 AM",81,32,17,29.65,10,"SSW",5.8,0,0,"","Clear",200,2011-08-10
"5:56 AM",82,33.1,17,29.67,10,"SSW",6.9,0,0,"","Clear",210,2011-08-10
"6:56 AM",82.4,32,16,29.78,10,"WSW",5.8,0,0,"","Clear",250,2011-08-10
"7:56 AM",86,27,12,29.7,10,"South",3.5,0,0,"","Clear",190,2011-08-10
"8:56 AM",89.6,33.8,14,29.8,10,"SSE",6.9,0,0,"","Clear",160,2011-08-10
"9:56 AM",93.9,30,10,29.71,10,"South",10.4,0,0,"","Clear",170,2011-08-10
"10:56 AM",99,21,6,29.71,10,"South",18.4,24.2,0,"","Clear",190,2011-08-10
"11:56 AM",100,21.9,6,29.7,10,"South",9.2,0,0,"","Clear",180,2011-08-10
"12:56 PM",102.9,30,8,29.67,10,"SSW",20.7,26.5,0,"","Clear",210,2011-08-10
"1:56 PM",105.1,26.1,6,29.65,10,"SW",19.6,27.6,0,"","Clear",220,2011-08-10
"2:56 PM",105.1,28.9,7,29.63,10,"South",19.6,24.2,0,"","Clear",190,2011-08-10
"3:56 PM",105.1,28,7,29.61,10,"SSW",15,27.6,0,"","Clear",200,2011-08-10
"4:56 PM",105.1,26.1,6,29.59,10,"SW",16.1,23,0,"","Clear",220,2011-08-10
"5:56 PM",102.9,17.1,5,29.58,10,"SW",16.1,25.3,0,"","Clear",230,2011-08-11
"6:56 PM",100,17.1,5,29.59,10,"SW",15,25.3,0,"","Clear",230,2011-08-11
"7:56 PM",98.1,18,6,29.6,10,"SW",16.1,0,0,"","Clear",220,2011-08-11
"8:56 PM",96.1,21,7,29.63,10,"SW",13.8,0,0,"","Clear",220,2011-08-11
"9:56 PM",93,24.1,8,29.65,10,"South",10.4,0,0,"","Clear",180,2011-08-11
"10:56 PM",90,23,9,29.66,9,"South",12.7,0,0,"","Clear",180,2011-08-11
"11:56 PM",90,23,9,29.66,10,"South",11.5,0,0,"","Clear",190,2011-08-11
"12:56 AM",88,21,9,29.67,10,"South",11.5,0,0,"","Clear",180,2011-08-11
"1:56 AM",86,27,12,29.66,10,"South",12.7,0,0,"","Clear",190,2011-08-11
"2:56 AM",87.1,32,14,29.66,10,"SSW",13.8,0,0,"","Clear",200,2011-08-11
"3:56 AM",84.2,32,15,29.76,10,"South",15,0,0,"","Clear",180,2011-08-11
"4:56 AM",82,36,19,29.68,10,"SSW",13.8,0,0,"","Clear",200,2011-08-11
"5:56 AM",80.6,37.4,21,29.8,10,"SW",9.2,0,0,"","Clear",220,2011-08-11
"6:56 AM",82,30,15,29.75,10,"SSW",4.6,0,0,"","Clear",210,2011-08-11
"7:56 AM",84,28.9,14,29.76,10,"WSW",5.8,0,0,"","Clear",240,2011-08-11
"8:56 AM",87.1,32,14,29.78,10,"WSW",3.5,0,0,"","Clear",240,2011-08-11
"9:56 AM",90,34,14,29.78,10,"SSW",9.2,0,0,"","Clear",200,2011-08-11
"10:56 AM",95,32,11,29.78,10,"South",11.5,20.7,0,"","Clear",180,2011-08-11
"11:56 AM",97,30.9,10,29.77,10,"South",15,19.6,0,"","Clear",190,2011-08-11
"12:56 PM",99,39,13,29.75,10,"SSE",9.2,0,0,"","Clear",160,2011-08-11
"1:56 PM",100.9,24.1,7,29.73,10,"SSW",13.8,25.3,0,"","Clear",200,2011-08-11
"2:56 PM",102,24.1,6,29.7,10,"SSE",15,20.7,0,"","Clear",160,2011-08-11
"3:56 PM",102.9,25,6,29.68,10,"SW",16.1,25.3,0,"","Clear",220,2011-08-11
"4:56 PM",102.9,24.1,6,29.66,10,"SSW",12.7,19.6,0,"","Clear",210,2011-08-11
"5:56 PM",102.9,18,5,29.65,10,"SW",16.1,21.9,0,"","Clear",220,2011-08-12
"6:56 PM",100,19.9,6,29.66,10,"SW",19.6,0,0,"","Clear",220,2011-08-12
"7:56 PM",97,21,6,29.67,10,"SW",15,0,0,"","Clear",220,2011-08-12
"8:56 PM",95,21,7,29.69,10,"SSW",12.7,0,0,"","Clear",210,2011-08-12
"9:56 PM",93,24.1,8,29.7,10,"SSW",10.4,0,0,"","Clear",200,2011-08-12
"10:56 PM",89.6,26.6,10,29.8,10,"South",10.4,0,0,"","Clear",180,2011-08-12
"11:56 PM",89.1,28.9,12,29.73,10,"South",11.5,0,0,"","Clear",190,2011-08-12
"12:56 AM",88,39,18,29.73,10,"South",11.5,0,0,"","Partly Cloudy",190,2011-08-12
"1:56 AM",84.9,43,23,29.73,10,"WSW",5.8,0,0,"","Scattered Clouds",240,2011-08-12
"2:56 AM",84.2,30.2,14,29.83,10,"SSW",6.9,0,0,"","Scattered Clouds",210,2011-08-12
"3:56 AM",81,39,22,29.74,10,"SW",4.6,0,0,"","Mostly Cloudy",220,2011-08-12
"4:56 AM",82,33.1,17,29.75,10,"South",8.1,0,0,"","Mostly Cloudy",190,2011-08-12
"5:56 AM",79,32,18,29.77,10,"WSW",5.8,0,0,"","Mostly Cloudy",240,2011-08-12
